reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2e097b73-22b7-4fe7-b29a-d43899614a35,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Download majuundur terus udah 100% mundur lagi jadi 60 % udah 100% balik lagi ke 80 😑 dan akhirnya ga bisa ke pasang,1,0,,2022-07-19 22:48:24,,,
f9111ba0-9b3b-4dcf-9cdc-f96c1a30a338,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bisa buka dokumen yang dikirim video yang dikirim dan kadang terputus dari jaringan padahal app yang lain bisa,1,3,8.16.2,2018-11-01 13:52:07,,,8.16.2
50cf1cac-ec6c-4c2f-aece-ba16fb1ad7f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau login ke akun lama aja ribet banget, nyari kontak costumer service pun susahnya minta ampun. Gk heran jadi dikit penggunanya di indonesia",1,0,12.6.1,2024-05-12 06:49:16,,,12.6.1
8a9a380b-5182-40d2-a22c-fdadd3bf7270,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong di perbaiki aplikasi line ya buat login ...susah buat login dengan email fb dan no hp,1,0,,2023-08-07 18:08:03,,,
ac4fefa9-0929-4787-a7d7-65283f126122,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini Line jadi gimana ya, gimana mau login akun saya yang dulu susah masuknya karena no telepon nya udah nggak ada cuman tahu email sama passnya, gimana ya solusinya?",2,2,13.13.0,2023-09-09 07:42:08,,,13.13.0
17c925d2-8d5f-488a-8173-d3724f318cc2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ada yang tau kenapa line tidak bisa dibuka, sudah di uninstal kemudian instal lg tetep gak bisa. Ada tulisannya chrome terhenti. Mohon solusinya barang kali ada yang tau",5,10,9.21.1,2019-12-08 11:11:04,,,9.21.1
2cab6d51-b0b7-48d0-83bd-ec2f71a1d1a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi tergolong buruk disaya baik di smartphone atau desktop karena begitu lambat tidak seperti watsap dan telegram yang begitu lancar di smartphone atau desktop,1,13,12.6.1,2022-05-04 16:58:28,,,12.6.1
bddd8904-99e5-4a08-be83-0b41af375182,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa pengaturan 'pratinjau pesan ketika layar nyala atau mati' tidak ada di menu setting? ada yang mengalami?,3,0,,2019-07-05 11:21:41,,,
7b1d155a-297b-46d3-abae-ea6f392765bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"linenya ga jelas, pake data bisa tpi pake wifi ga bisa, ada notif masuk tpi chatnya ga ada :)",2,17,12.21.1,2022-12-20 12:00:46,,,12.21.1
67150d22-48da-47c3-86b3-5ce980c60ddf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat2 kecewa dengan fitur line yang skrg, udah gak kaya dulu lagi.. sekarang gabisa add temen dari timeline.. mendingan line yg dulu lebih baik dari line yang skrg",1,3,10.1.1,2020-03-09 23:16:46,,,10.1.1
fded20f4-4942-461d-9a7c-d072a99feb02,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya semakin lama"" selak nda jelas.. Klau line nya tdk di buka nda tau klau ada pesan masuk...",1,6,9.15.1,2019-09-16 11:33:10,,,9.15.1
ee538c8c-87d2-4ee4-8e7f-0d9fdc855442,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat tidak bersahabat,pendaftaran sulit,sudah memiliki akun mau pakai lagi ribet.",1,0,,2023-09-21 12:58:26,,,
61be8755-03d8-4cc3-8efe-d882c856b3c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mohon bantuan nya, saya tidak bisa log in ke line saya sbb email notivikasi perubhan passwoednya tidak muncul sama sekali, sudah berkali2 coba",5,86,12.1.0,2022-01-29 23:02:12,,,12.1.0
7da5ca4a-6555-4f34-a300-daf90151bd45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saat aplikasi line diperbaharui, foto profil menjadi tidak HD, mengecewakan :'(",3,0,8.14.2,2018-10-06 12:20:48,,,8.14.2
7a45788c-dbfe-4bb6-b2b4-49791cd7e291,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Min bisakah di line kasih terjemahan otomatis biar mudah berkomunikasi sama teman yang lain dari luar negara,2,1,14.4.6,2024-08-06 12:24:47,,,14.4.6
3011d24c-2ede-4590-aead-3434bfd75c89,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Oke guys sekarang bukan kita yg ngirim kode verifikasi, udah ga ada drama2 pake pulsa. Sekarang line nya udah kembali normal, yg mau download lagi silahkan, yg mau login juga ga dipersulit lagi.",5,0,,2021-08-18 05:48:37,,,
47b87082-3ac2-47b5-b160-c085b774bb4d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mengapa versi terbaru ini malah membuat aplikasi line berjalan lambat dan lemot.. mohon segera diperbaiki kembali,1,8,9.6.1,2019-07-24 13:49:15,,,9.6.1
aa6c7f9d-c4df-45ff-b225-80a539121ff1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa tiba-tiba disuruh hapus dan instal ulang versi resmi LINE,,padahal udah sering diperbaharui....kenapa tetiba gak jelas.",5,9,10.16.4,2020-09-30 14:07:13,,,10.16.4
3356f23f-e55f-4260-9c3a-5a9008a5dfc6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alhamdulillah sejak thn 2013 sampai sekarang aman² aja. Buat smartphone yg ram diatas 4GB InsyaAllah gak ada masalah.,5,3,11.0.2,2021-04-07 13:38:22,,,11.0.2
09201ccb-719b-4aeb-9da7-063fc7d197cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa aku gak bisa masuk facebok padahal sudah ku hapus data data linenya masih aja gak bisa tolong di perbaiki ya🙏,3,0,10.13.0,2020-08-03 08:06:18,,,10.13.0
4df15672-a463-491a-a824-1a85c8ddfb63,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya juga tidak bisa login padahal jaringannya sudah 4G, tolong lebih ditingkatkan lagi bagi pihak Line.",1,0,9.6.0,2019-04-16 15:09:44,,,9.6.0
cc9f3ecc-b206-4c1c-8952-b4eadcb46a9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"susah pkai line,selalu tidak tersambung,padahal saya pkai wifi,kadang dengan data",1,0,5.1.2,2019-02-25 04:24:40,,,5.1.2
c5fda922-6030-4974-90f6-6bfd0f1d152f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kok pesan masuk nggak bisa ya , ngirim pesan juga selalu gagal padahal sinyal udah kenceng .",1,0,9.12.1,2019-07-29 15:40:20,,,9.12.1
4f38dfd1-207e-4ac5-bd1f-576f4d3a816d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baru download aplikasi mau daftar di suruh update kalau buat aplikasi jangan mempersulit pengguna biar tidak kalah sama aplikasi yang lain...,1,0,12.18.2,2024-05-17 16:55:37,,,12.18.2
01de6b0f-ba04-43e5-9264-672aaf4e868e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"di notif muncul,pas di klik masuk ga ada kadang telat masuk,ngetik typo gabisa di edit fak malaz",1,6,14.10.0,2024-07-12 15:18:34,,,14.10.0
c7995f79-0405-4f04-b805-f6e6f94ff23c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mohon diperbaiki, saya dan beberapa teman saya kadang notif chatnya masuk setelah apliksinya dibuka, kurang efisien klo ada chat penting atau urusan mendadak.",3,7,9.15.1,2019-09-06 13:30:08,,,9.15.1
d9c62208-84bc-4d2c-9fd1-714e5ebe18a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,login menggunakan email dan password sudah tidak bisa alhasil akun saya hilang. sangat disayangkan tidak ada pemberitahuan yg terkirim ke saya,3,7,14.14.1,2024-09-05 04:15:09,,,14.14.1
328a950b-b62e-4294-b543-6c1b9176a03a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Notifikasi chat diline mohon diperbaiki kok chat saya telat masuk Mulu ya, padahal kuotanya masih banyak dan jaringan bagus,,, mohon development line diperhatikan 🙏🙏🙏 terima kasih",1,17,11.10.2,2021-06-29 03:15:09,,,11.10.2
285aae1e-249c-4ce1-88f7-d195af144759,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah sekian lama tidak pake Apk Line, ternyata Line menurut saya ini sangat membantu dan mempermudah untuk berkomunikasi dengan teman via Chat",5,6,13.9.2,2023-06-26 09:25:34,,,13.9.2
300397fe-9b3f-463d-99b3-2c71c5a502dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong di perbaiki suara saat Lagi (VCG) Atau kirim Voice. suara saya kek om"" atau bisa dibilang ""berat"". pdahal saya masih 15thn :')",5,4,8.19.2,2019-02-01 11:07:16,,,8.19.2
ff7ff919-8288-4f41-87f0-2b338e7608d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa ya setiap saya mengganti foto profil line saya fotonya selalu pecah2? padahal kualitas foto sangat bagus.,2,0,8.14.2,2019-04-30 18:38:33,,,8.14.2
aa9d96fc-2122-4931-a7e4-bf41c1324a16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semenjak di-update makin lemot upload foto dll... di-update bukan tambah bagus tapi tambah lemot nya nggak karuan,2,6,11.15.3,2021-09-10 06:54:18,,,11.15.3
037a7dd0-6803-4796-a11b-b1058c81255f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok line ku ga bisa dibuka? Padahal koneksi internet jalan. Tapi warningnya tidak ada koneksi. Mohon diperbaiki min,1,8,8.14.1,2018-09-14 19:10:08,,,8.14.1
41334daf-6e3e-49b6-ada2-9f98a350ba07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak bisa buat daftar baik pake no tlp atau fb.. Padahal perangkat udah OS yg terbaru aneh,1,0,11.5.2,2023-04-08 14:00:03,,,11.5.2
4235bfe4-1a13-49f1-bca0-b202fe142535,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semenjak update ke versi baru sekarang . Line jadi gabisa dibuka sering terjadi masalah 😩,1,4,11.4.1,2021-03-23 12:54:58,,,11.4.1
b15b4f97-8846-4436-8f5e-11b8af552821,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semua app bisa saya buka, tapi knpa pas mau buka line malah gak mau masuk, malah keluar lagi ke homescreen, ini app nya apa hp saya?",1,0,10.11.1,2020-11-12 02:49:28,,,10.11.1
5ad130c2-fc06-4e52-951a-4b59d218137c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semenjak di perbarui, dering nya jadi gak jelas. Gabisa di pilih buat nada pesan 👎",2,0,9.8.1,2019-08-17 14:54:44,,,9.8.1
1794b9cc-f4e5-4237-a902-0ecd4d55d37e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa yang apk line saya tidak bisa di buka yaa??, gambar apk nya juga berubah jadi gambar android, tapii ga ada pembaharuan seperti update apk, ko begitu yaa??",4,68,9.14.1,2019-08-24 20:03:40,,,9.14.1
5d602675-b3fa-462f-9d3e-4755ff075ce7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa saat ingin bergabung ke open chat tidak bisa? Dan muncul pesan eror tolong di perbaiki ya Line 🙏,1,0,,2022-03-26 07:04:11,,,
ed60de0e-0312-47d6-9255-a81722241040,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sering eror, lemot, dan tambah berat. Kalah dengan aplikasi sebelah",2,5,9.1.0,2019-02-01 09:50:43,,,9.1.0
12835741-b2df-4246-8c76-aa3918d2f742,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya kasih dua aja karena aplikasinya tidak tertampil dalam layar utama,jika mau pakai harus buka play sture dulu,",2,0,9.13.1,2019-08-03 02:29:41,,,9.13.1
2d39b2fa-fbbb-4a15-a450-0a6b2bc737d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"knapa sekarang pake sms berbayar sih saat verifikasi?? kuota data aja udh besar banget loh untuk aplikasinya, gak cukup apa?? makin lama kok nyebelin gini apk nya..☹️☹️",1,89,11.13.0,2021-07-29 02:13:54,,,11.13.0
52d67157-a440-4531-9ecf-30a1dcec421d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf, kenapa pada fitur sq todak bisa diganti profil nya setelah di upgrade? Tolong beri penjelasan dan cara mengatasinya... terimakasih..",2,7,9.15.1,2019-09-17 03:26:23,,,9.15.1
f87293fd-6e1b-4e33-926d-b7ed3cccb7b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kasih nilai 1. Tiba tiba eror g bisa login. Mau login malah email belum terdaftar. Enak line versi lama. G ribet kalau akun eror,1,6,9.15.1,2019-09-16 14:57:11,,,9.15.1
01102b34-cc26-4e33-b056-1bb626825c74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Line kenapa sih, dh di-update malah banyak eror nya, padahal data cepet banget, tapi kenapa pas update timeline tetep aja lemot, dev minta tolong diperbaiki dong",1,2,10.4.2,2020-03-19 10:14:42,,,10.4.2
63f4f4cc-1782-464a-9ace-ac96e958f55a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"HALOO! Line, knp ya kalo ngehapus grup chat yg banyak chatnya lgsg nge lag ya :) ngga bisa dibuka ini.. padahal penting banget lg harus bisa buka..",5,61,11.19.1,2021-11-13 18:16:29,,,11.19.1
fd529ccd-a808-4f92-a6e3-bbfa5f9ed491,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Line kenapa abis di upgrade malah sering eror!! Klo kyk gini kenapa harus ada pembaruan terus.,1,7,8.14.2,2018-09-21 05:49:32,,,8.14.2
93d71507-e81f-4521-bef1-99f2d8a9467c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus aplikasinya, bisa belajar bisnis jugaa hehe tp skrng lg bermasalah masa muncul notif tp pesan nya ga ada :(",4,2,10.13.3,2020-08-17 02:14:20,,,10.13.3
2f89a05f-1df6-4201-959e-74138e6f5e43,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong dong Saya tidak bisa mengirim pesan nyaa, pesan saya tidak masuk dan hanya bisa menerima pesan.. tolong diperbaiki",1,4,14.9.1,2024-06-24 12:38:24,,,14.9.1
a46ee00a-bab8-4ba4-99d2-c800ae8bb2c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Notifikasi pesan masuk terlihat jelas tetapi setelah masuk kedalam line tidak ada pesan apapun yg terlihat,1,0,10.11.1,2020-07-10 05:59:29,,,10.11.1
38500ee9-773c-40f4-ba21-4ac0725a414c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa didownload. Udah berapa kali padahal sinyal 5g. Memori juga masih bayak yg kosong.,1,0,,2022-11-21 10:18:46,,,
22196f89-62df-42db-8bf2-74c0e1ba1b66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dear Line.. untuk verifikasi lupa sandi lewat email kenapa belum masuk ya.. padahal sudah kirim lama.tp blm ada email,5,22,11.14.3,2021-08-20 12:34:31,,,11.14.3
3a6733c1-820e-407a-9fc9-f12a34ace397,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mirip kek WA, tp stiker nya harus beli, beda sama di WA klo di WA stiker nya gratis semua+bisa di colong 🤣🤣",5,0,8.8.3,2020-02-25 14:02:34,,,8.8.3
4a3f4cdb-44e0-4b8e-8092-04e19ab7189a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong ini kenapa ya line saya kok setiap mau buka line malah stuck di logo line nya ajaa, padahal HP saya memori nya juga ga penuh",1,5,11.4.1,2021-03-23 03:19:48,,,11.4.1
db6d3570-6ef4-4175-9a2e-ffeb0b8fa1ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini fiturnya2 lebih bagus dr aplikasi lain kalo bs performa ditingkatkan lagi, fungsinya jg",4,9,7.15.2,2022-10-12 01:48:48,,,7.15.2
949193d8-01b4-4263-ad36-66a981dcd7c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong update lagi untuk android 7 karna tidak bisa masuk lagi ke aplikasi!!!!! Di optimalkan,1,0,,2023-09-25 23:21:38,,,
c418a038-1734-464a-b88c-3fd03231f478,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gimana ini balikin login facebook kayak dulu lagi 😤😤😤 akun game saya ga bisa login lagi karna login facebook di hapus😠😠😠,1,0,,2024-03-19 15:11:27,,,
e1561548-698d-447a-8611-a42be0ddbf17,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat sulit dgn aplikasi ini .untuk mengakses teman sekitar saya. Tidak usah pake verifikasi segala. cukup email dan no hp,1,13,8.19.2,2018-12-21 01:21:42,,,8.19.2
c0787cfb-461e-46df-858e-4e4c93617314,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Halo ini kenapa line nya berhenti ya pesannya. Padalah di pemberitahuan ada pesan terbaru tapi pas di buka aplikasinya tidak ada pesan,3,4,11.5.2,2021-04-24 04:32:29,,,11.5.2
ab7b32bb-39c4-4c91-a47e-cdbda7ae459d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"server line tolong di tambahin dong soal teman yang baru di tambah jadi kita tau siapa aja teman yang baru kita tambah dan biar ngk lupa teman yang baru kita tambah, tolong di tambahkan🙏",5,12,9.16.1,2019-09-27 03:56:19,,,9.16.1
eb436634-e832-4c46-a0f5-e6655fb4699b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Maaf lakiku norak cemburu sm line, orang yg salah bukan line nya, tp sifatnya sendiri, Gak bisa liat istrinya seneng, tp gak ngusahain bikin batin istrinya seneng,dikira cm materi aja kali yg bikin wanita seneng, pdhl yg lbih d butuhin perhatian dan cintanya, gimana aku bisa cinta dan patuh kalo kamu saja gak bisa mencintai ku, Maaf jadi curhat, karena rate sebelum ini yg cm d kasih satu bintang dan komen j*mb*t itu kelakuan dia, barangkali dia baca.. Line pengalihan stress ku dg tmn tmn baru.",5,89,11.15.3,2021-09-25 21:53:39,,,11.15.3
7df452e3-4cc2-413b-9b6d-bf28920487dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Login susahnya minta ampun, suruh nunggu 1 jam lah habis di tunggu tetap aja nggak bisa suruh lagi satu jam gitu aja terus udh 2 hari.",1,4,13.7.1,2023-05-20 04:03:49,,,13.7.1
82d37e24-c69b-458e-bfba-4620bcbf56db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini line saya kenapa black screen ya, setiap masuk gk kebuka. Gak biasanya kaya gini. :(",1,3,11.4.1,2021-03-23 06:43:29,,,11.4.1
